New samples for modifying feature 0
0.06158, 0.008, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.009, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.01, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.011, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.012, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.013, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.014, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.015, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.016, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.017, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.018, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.019, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.021, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.022, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.023, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.024, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.025, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.026, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.027, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.028, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.029, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.03, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.031, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.032, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.033, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.034, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.035, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.036, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.037, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.038, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.039, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.04, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.041, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.042, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.043, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.044, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.045, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.046, 0.30915, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
New samples for modifying feature 2
0.06158, 0.02082, 0.076, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.077, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.078, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.079, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.08, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.081, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.082, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.083, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.084, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.085, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.086, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.087, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.088, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.089, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.09, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.091, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.092, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.093, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.094, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.095, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.096, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.097, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.098, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.099, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.1, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.101, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.102, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.103, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.104, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.105, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.106, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.107, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.108, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.109, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.11, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.111, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.112, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.113, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.114, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.115, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.116, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.117, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.118, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.119, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.12, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.121, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.122, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.123, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.124, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.125, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.126, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.127, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.128, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.129, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.13, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.131, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.132, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.133, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.134, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.135, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.136, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.137, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.138, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.139, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.14, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.141, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.142, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.143, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.144, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.145, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.146, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.147, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.148, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.149, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.15, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.151, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.152, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.153, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.154, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.155, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.156, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.157, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.158, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.159, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.16, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.161, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.162, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.163, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.164, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.165, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.166, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.167, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.168, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.169, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.17, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.171, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.172, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.173, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.174, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.175, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.176, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.177, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.178, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.179, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.18, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.181, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.182, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.183, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.184, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.185, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.186, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.187, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.188, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.189, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.19, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.191, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.192, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.193, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.194, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.195, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.196, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.197, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.198, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.199, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.2, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.201, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.202, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.203, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.204, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
0.06158, 0.02082, 0.205, 0.2898, 0.03152, 0.30347, 0.18008, 0.46782, 0.60911, 0.81574
