Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10
0.41839612450687336,0.2550320205942106,0.9217149716921441,0.43390966106097806,0.465198953067421,0.10952236466206766,0.8083566227390334,0.6273362490566947,0.43540966103686274,0.4057617059540699
0.14730263734153892,0.6374598315493082,0.10298496471748264,0.40388805362042235,0.4221729267579941,0.24601106480811585,0.5850065029510061,0.8494846863005229,0.5668882061804663,0.5168831675912178
0.5562193284468046,0.026054976072085068,0.08154880565272804,0.5203807057369443,0.32269954901046893,0.06549837933870761,0.21872995518806948,0.7720521424816514,0.504630463036454,0.7820816644795674
0.9183435601903593,0.7641997001509756,0.23696056566214696,0.7309421123934471,0.7351520483881884,0.5214249734339947,0.7572255479709625,0.9132460855749415,0.43251567163584603,0.6533874647594662
0.17670044161650744,0.44982171991788433,0.6862995603013953,0.4998341111507679,0.9918867003388254,0.6118952146069554,0.8229155329609784,0.24396020100575289,0.6937451971090338,0.3807400468658848
0.9352804850309225,0.2571243240971024,0.712675600029418,0.2217743235968772,0.07269898342786374,0.8115680127353578,0.13217569004082252,0.48894115563976215,0.7380763635963956,0.6249074958865077
0.1308294078891742,0.2964408279411308,0.9519960423954028,0.6386065037788754,0.14082108358802814,0.5208762684940045,0.1060538051490133,0.6082208265614124,0.17369898153841867,0.97954474067387
0.14787610372907767,0.3990189086258188,0.5169377424906986,0.7110355253657723,0.019267011502066667,0.7669093848563747,0.28138524313760616,0.6791964816677881,0.8691656890737085,0.45561524064763037
0.3973402470938008,0.7630105589377615,0.4928023400434466,0.7601742075482252,0.19088469554206078,0.4828917588412984,0.6201414206666507,0.4907204319335967,0.5220626542965393,0.6986437666511396
0.8890838036037919,0.10830109397384746,0.53866959155586,0.43094300107850514,0.9714068922010859,0.40350994577263044,0.13599619394143792,0.48821594620430797,0.3219185222680453,0.3504406009463342
0.9952671276456246,0.2880531455991192,0.38995081205414595,0.9649256143436488,0.33991436046233103,0.6081225203363435,0.7327955100687827,0.1449845481896952,0.02289508595749168,0.3982402730968996
0.8511279067250076,0.06937703364932912,0.08382483110871042,0.30431698745171354,0.3050355885236127,0.07151516095161248,0.7061867953974719,0.4039100887466833,0.6190280858162551,0.3778146601691227
0.6105338521478406,0.23545292476464885,0.5463645440306587,0.24830562590094363,0.41622238421267266,0.439784092814532,0.028154928193047435,0.43815395831015624,0.5959769636146037,0.49304614818111503
0.09353917745092588,0.4416339056917685,0.35104986711981134,0.7279435365436535,0.5275800377327515,0.5954476955663214,0.10706849020564502,0.6707300254615306,0.15610487512849935,0.049135705137807295
0.30721745691610847,0.965666135567109,0.5839748401080086,0.28896106214226547,0.4752237768670402,0.4587149871625086,0.4029981964137278,0.5329556216373714,0.06566520931986408,0.4659762197612993
0.17958502055136483,0.5439607066222094,0.04653372001201417,0.91767950359877,0.8654187185403539,0.3545853285891778,0.636259724555782,0.7845870547373838,0.46404093805009283,0.44933550297820135
0.5234758473037181,0.8516631025332176,0.7835916691401341,0.6561213836341397,0.47028931859105794,0.8159878925704983,0.3450008252765352,0.14801472934135096,0.27009954221494203,0.03227456439894416
0.9946407761219931,0.7815962455465356,0.20780539361430206,0.616554962855338,0.3418847928164015,0.21026087314591746,0.9687716143772487,0.5046185246463549,0.71001288733764,0.07824086587636314
0.6569707777497814,0.45793073517880434,0.41198691087116024,0.3221856144746952,0.9039713245853578,0.20342239865777734,0.5393324802716949,0.4401880659868854,0.3607836640057044,0.5108987582604654
0.46251242194558817,0.8834229241393767,0.0897224343930415,0.1123428890623337,0.8317847416973762,0.16350260096702995,0.4053322382876279,0.542982662660359,0.16520407352767974,0.8897883746695289
0.8237041362914849,0.23622048224917325,0.21743925937966813,0.7927800776863894,0.7843358865423733,0.1420795556268769,0.6117528217609114,0.007892078523233037,0.8438128610714463,0.8825307792622935
0.6327097954438219,0.5713910509695839,0.5967207866411148,0.8394760591858353,0.36200183513371,0.6105509465242455,0.6966313396745396,0.7528638232599691,0.7514732183180605,0.938370123366708
0.9391410873731683,0.9744028097017391,0.3287966355612971,0.0649039101534149,0.49896392309090787,0.6171157856157458,0.7752530687994444,0.06403503541345235,0.5124486642739926,0.13780360755675103
0.2612916110314585,0.8666117105524388,0.9601811868727846,0.9626983154571024,0.7585095377316815,0.47441304674477136,0.7424046977395532,0.17277510202255708,0.08699474386904271,0.6553610927373051
0.11665897871416775,0.2905085154941044,0.07248525353331947,0.23307621920316812,0.4538180603221863,0.3247096060349608,0.2932560857047548,0.4958769016808737,0.09723169351487626,0.5145897738989119
0.6974248064304478,0.3246661690966641,0.7079810862014824,0.69050165893519,0.24376714529127674,0.8335889464490298,0.8155704619247796,0.6837981772790834,0.00289180464381833,0.7448570409288813
0.0555719261899168,0.5869842184545283,0.41941954730588327,0.36417827814827775,0.6310884104836897,0.13185434426339826,0.2357597608847245,0.2471085816369335,0.8630003109954109,0.8442157521829147
0.4096100163116465,0.05670406008249229,0.9554985561651165,0.8589897353364949,0.7750758969464686,0.7520488946215722,0.5859046461745442,0.6820040727796222,0.6531407416436341,0.1447537518677402
0.46478490252570703,0.3823556169548632,0.12426651752387541,0.10382950876298258,0.2888908789133354,0.9575195395768942,0.05567394425144867,0.17553528538024654,0.24459973160576298,0.34016895439270023
0.9618978614808322,0.7453880190804034,0.37806265811272566,0.9881250404131764,0.780920419637734,0.8919868144275479,0.4930675881295076,0.10356743741090968,0.9997882299859202,0.1509805155822611
0.4849231520903976,0.3213191923373375,0.809505750523112,0.602559137386334,0.11322553727502227,0.6647772557050514,0.4100113871001748,0.16912627028073812,0.4788545393775583,0.04812024888454969
0.7673058567021369,0.7400581222599237,0.38095048150801514,0.19560804569255907,0.8399762939554825,0.27507061284998924,0.6804378319078471,0.45443100177281437,0.9898196926573677,0.10468118641137025
0.3006967586557219,0.3637756214781792,0.9659517347064888,0.14697389683251827,0.3302965472065601,0.6469433102678148,0.37515144563678127,0.01585177543131444,0.6424898694046012,0.42687766992027165
0.6375962008091598,0.5738809590284583,0.04958492332162401,0.9017154505410503,0.5800035195052736,0.46407454237112333,0.7056146936523613,0.5598649136939334,0.4528018450447213,0.19761986909558393
0.08767501559764324,0.33120191602855176,0.300844801367266,0.6160634032008974,0.5677034883272543,0.9071664844174835,0.7715939426720351,0.5202553708601947,0.7448898656141575,0.01704889581152469
0.32662867250639915,0.8665295314601268,0.059802483709921805,0.08653487385939074,0.009161832100071154,0.754475288848374,0.8509544351669284,0.841045007439173,0.7691772767798868,0.26240336970725575
0.5617227189960656,0.046596837075203346,0.6560438354566313,0.9770672726218885,0.21689158048139723,0.07093732140206699,0.7177061722854673,0.09090875737745807,0.2792560503503906,0.5437544688524002
0.6483737667137952,0.0406753855745865,0.5762368204436369,0.6752180999134859,0.7819935261053581,0.48483533434087167,0.5600179613512687,0.5989499078864812,0.6110345025800948,0.15874822278055623
0.12434405735117238,0.2658979402046775,0.518493379827079,0.6876074385944043,0.6965469576700486,0.7828557634675735,0.22071358749311565,0.25533545453803164,0.07992318975663426,0.9649311482593895
0.013376754274811331,0.41562030564737873,0.7968827330996752,0.7975774966941058,0.6102757030192161,0.26379976061270505,0.3925178853832576,0.09112105704541851,0.2594140480280782,0.2427838169905181
0.7539633100890819,0.07681401364268725,0.11774634291139963,0.02681999309494265,0.11410924621754948,0.14285475213091692,0.24479434483007123,0.1846692827933354,0.9963931390761067,0.34641856007570304
0.38606832314609096,0.6880718634387392,0.5729342280667656,0.903574513011365,0.7196133854726542,0.5524727945399807,0.04890290636825467,0.4821397653616549,0.47066537470005976,0.3586387612287637
0.36769423466290485,0.16455236137685125,0.2399309372056313,0.8178850384484819,0.6929610489782504,0.9283166125069986,0.1232701560653986,0.11952112199841058,0.9439201407350123,0.39914816277138987
0.8377435329458958,0.1615983666826326,0.1294077163949362,0.5162027836628,0.08998249454100193,0.5505766498726464,0.6216373706325621,0.9357478318238732,0.5470716990341802,0.21108092005895362
0.8748618742050867,0.609322487662157,0.4000653358945002,0.033069823899934625,0.705056023017407,0.4013494761041537,0.6788085063167705,0.08665978062355417,0.2733647412808041,0.334816705820671
0.3092574731865746,0.9243882672919882,0.4204986035038084,0.7526381169087674,0.7868446167319875,0.8790071880340149,0.45010328874298366,0.21994971109636363,0.8824279731212987,0.19880926933488796
0.39239303697881966,0.026469410058881704,0.04922000852129993,0.30764596082688,0.821961539210195,0.15313789354463336,0.8472699695937252,0.5494470923021427,0.8011109678392597,0.6524219159552195
0.7413670316079396,0.7680457115900846,0.264766568689521,0.9832768062179529,0.4153429998295384,0.8349914867863606,0.05822192826271133,0.7373723240256612,0.30508146841245865,0.6731433141748397
0.5853205853853585,0.6449380743630315,0.5198058563351375,0.8509195827988778,0.5811146326831496,0.5271782256994278,0.7783368174145298,0.3814224845494646,0.877348208475485,0.3187894389420982
0.27374888916767626,0.38468390411654374,0.7036160025159766,0.7342615668544037,0.9628613327894426,0.015029563556122949,0.8788186786903822,0.17260197786348952,0.2828034253103645,0.09039339887824704
0.9341338423604935,0.5127199375651939,0.5662216077438263,0.9405658524733732,0.689406793188236,0.722951238837568,0.6445869179164702,0.16980804701457375,0.0355561904950219,0.38000196093396776
0.33587358946196133,0.36665450562245827,0.5681888017980047,0.24598773613235114,0.9585324534820102,0.05726514199039345,0.0117109373572859,0.1724503166926047,0.37939686967567543,0.47581341145574907
0.6550422031835088,0.45730775000551194,0.750518337322436,0.08661620646791446,0.5723532658976567,0.20403800571757746,0.4147865756428828,0.6744766589387611,0.48046252288259494,0.07357616048753712
0.4531635377404376,0.16504390902623212,0.13363297204850078,0.16068048834078907,0.3783947118124862,0.6799053291614635,0.5285844011636115,0.01563733703541481,0.3890449330676916,0.8461504697383765
0.570679308036882,0.8454570439941277,0.6747989920880554,0.8838045626859444,0.9469537375975797,0.20902138315828345,0.7965175783631744,0.8229278716100884,0.42321172903224524,0.9677784418333882
0.7854036129315662,0.909382002096792,0.7574619093181811,0.9215415305714063,0.06623112613123672,0.0814067734408992,0.20074971264161978,0.7880403457687548,0.1296869902404223,0.809708838531696
0.057536853746439576,0.6100592778212759,0.9788790141914006,0.1694420150990238,0.7820969293937146,0.01327063376405202,0.41470037318218445,0.5243929181133679,0.044760283672635626,0.528247499693207
0.21038318848481163,0.7350509740477513,0.44181065422952315,0.8567511650751904,0.07678221611765945,0.7906580750468404,0.752368449575633,0.936391267226784,0.9685029634299561,0.9475520171116489
0.3748373326975405,0.039131476167515444,0.6993708262881784,0.559347049247186,0.1777412365751142,0.6023604845804839,0.9956643792405903,0.8496251915552708,0.9857673486959726,0.8495943244669664
0.09713332799052021,0.9021232262072858,0.6025163296751703,0.851276784608009,0.06013816969267194,0.9020504653786302,0.0634486860032426,0.9615809601850296,0.7166684374885844,0.299045979789353
0.014564984444971119,0.8365994821731404,0.562136763075522,0.654010484285421,0.024090604324298326,0.7353096493059763,0.5059454856319853,0.42762341441026985,0.6433816167962987,0.10311753395834733
0.5881202096516838,0.6196174043083749,0.1683142051802322,0.9208447984501372,0.7672485593555931,0.8910590342370543,0.7274975485777058,0.6211477939369788,0.2337151918359257,0.12661626026812245
0.4447004301356098,0.09151129324564888,0.2783533467676902,0.06503428782660059,0.4421551380774744,0.30717093541312046,0.42022192769164424,0.15923095398815312,0.9191941048887661,0.3250354474387641
0.0016880452895310372,0.4530421413242346,0.4458898761882186,0.746422342066346,0.5336170303475638,0.0743552878155429,0.3790649404200327,0.6479914550835355,0.10326202455266931,0.9211559658387732
0.8342638196706054,0.5325503880952581,0.7433549657165652,0.7644136991743741,0.7266087682036799,0.7163563843499885,0.3772512892431851,0.6866459034881292,0.28062270983999404,0.14082184867422887
0.9019880506738154,0.4192286994315193,0.8855824976505889,0.8559146847052661,0.553008429750028,0.16172646131600854,0.7692893098878946,0.03795000925284975,0.24061765043387673,0.21394229252080055
0.19361439476121267,0.81862981630421,0.3830591025403943,0.5773270190187034,0.9211476196351674,0.7958663917149562,0.9741601610752093,0.6521909695889788,0.5308879087559074,0.8459913966628128
0.5973275016049725,0.003627172241572385,0.06891278525866651,0.3719362167291179,0.9684886068983317,0.1876694482062199,0.48037783569563675,0.510720912817354,0.08623117922145662,0.9705337746255192
0.38272533228883354,0.706769414758264,0.9606733116224454,0.7663277634212415,0.4132672776800188,0.6724857341756637,0.23590937008191548,0.8330172995897289,0.8710753695424152,0.745103324775263
0.7993208044589297,0.27634889418429764,0.7948331717459354,0.9320062472761863,0.7880073706729562,0.6741374179505883,0.24731373781910393,0.9521225164734987,0.30925753106494835,0.1880351304139969
0.45631113772199994,0.6595709689871075,0.2621532557823901,0.6451654592045887,0.3251062028752326,0.36050434170158263,0.7302727068449957,0.45804322407659415,0.2425678817377418,0.12871828599304103
0.4052441805883986,0.8626754707738895,0.7826568983721496,0.37132015623776016,0.23376627917344905,0.8939886247078701,0.24651656846242587,0.7779168931108719,0.5360769187239198,0.486415467585953
0.2320177534596407,0.7063678089061082,0.021296315882486705,0.7992322651481685,0.3545588637796053,0.1338372203462378,0.34479684080712125,0.8575520111398574,0.8814649251226772,0.04763485681186663
0.8347529336321902,0.514929293663793,0.018053869097691355,0.6789873972300072,0.9075713440983417,0.7013798984920193,0.9502869435515834,0.7956318962662772,0.15600105840128764,0.7555068267733737
0.8182576208166296,0.28157016991736905,0.000532953333843289,0.6626531673905762,0.00896211917662415,0.8645512309419002,0.38482836322715586,0.14020975079012266,0.4004126914276557,0.044751667729955535
0.6331542736661723,0.44793191637170937,0.17907885483992714,0.6272707162242213,0.6664376613922631,0.027860138565303894,0.3409806710772587,0.44785880184218363,0.7029834605819514,0.3954540703757884
0.6280562890721191,0.8713580860976138,0.9446267391770475,0.08147227674761504,0.885133424242554,0.9713724003798831,0.9299485588549934,0.37854725348311413,0.7627046454980511,0.7340287185438007
0.25637145971093256,0.6020059378461814,0.8713270741131514,0.7803994718354994,0.935358908947389,0.8130541533119999,0.09364239903760896,0.783141320425822,0.3998028763719399,0.6036748266915885
0.8255812111113239,0.2618638874117739,0.133899541574103,0.31747316027529393,0.6049154160218627,0.1793323466274418,0.2052477529043999,0.3482902564398046,0.8153821292513036,0.09954243943638874
0.2530032585393118,0.07395047262641197,0.011836066357393982,0.5133899022065846,0.7024605223511716,0.09976357726104013,0.8904735166003956,0.1955611727523653,0.3195426269258139,0.9044747787427732
0.9678037030997921,0.3344261267144917,0.5367951701308028,0.9019887445059268,0.8457127026015799,0.7606006167558896,0.4612749235868343,0.9757431025999689,0.8277851361438237,0.8012100096531073
0.7422147844820968,0.9297298840852105,0.9714778916681369,0.8795397989247287,0.6171850703571075,0.8237675132759312,0.5840224700567033,0.44337475618968236,0.5874366874525462,0.49715865945751203
0.4627154295938368,0.5811231526878361,0.4504416059248536,0.7015548989778063,0.6788344144244992,0.23776093763391337,0.8164041656335059,0.9780724348377486,0.4579051535612192,0.9298981304257523
0.35644203392881335,0.14895792257782803,0.8299932149068605,0.018890895134898833,0.07088910931078296,0.9132204925956002,0.6898646770292411,0.5530091088039026,0.16933174456938405,0.3707562400118126
0.79589509656682,0.6077890782390463,0.873293607587077,0.6628247380326672,0.7091640986129562,0.8824943771784817,0.9406199028621203,0.028910237841913378,0.20232918035621494,0.1655244072768598
0.44339247119754777,0.20945178750473614,0.9419501668787027,0.46837149512633913,0.9263945392322704,0.7089440457865852,0.02307305015198513,0.42770043606052655,0.633856398223378,0.595900697327981
0.47617783817620696,0.24448872877879313,0.7582471295906165,0.3794051806247545,0.5065646907529282,0.8358538874083458,0.5329476205117338,0.6437344754986258,0.9989736510526809,0.8554940851455461
0.42408843370422145,0.5634318462832352,0.665453542897955,0.976015467412775,0.8342333721943208,0.7541011553739091,0.8348068567564154,0.07708323289916863,0.11755031837442831,0.8381466016128674
0.9209848369291158,0.30611271273242013,0.934528095589692,0.6728530109684153,0.5945604433019608,0.5066330315084943,0.992991641364863,0.7574554641791302,0.9684211190098868,0.8990360251862074
0.3837318093963332,0.591044264529077,0.19092767560624968,0.3749920041696262,0.33769776349761405,0.33487889842218144,0.20473042995783386,0.9982321033786371,0.07239869927280929,0.780274180967644
0.19654531007263842,0.8068557241299544,0.942345498314135,0.6793699340835887,0.44164592360458765,0.6080199703793729,0.5408069975864038,0.45696471623799306,0.9733669722033794,0.5817419944011344
0.7768544294923386,0.3809569511201427,0.22367852499546936,0.33511657568055253,0.8290617220509989,0.5086698438171605,0.5637844363835416,0.06962893328599695,0.6829662904927466,0.4389033806334316
0.9984152370343581,0.2491070732065488,0.41705391051580387,0.023023325883425705,0.11345675532743738,0.017398490356911323,0.8824686847159937,0.5503638440766349,0.5106210987020022,0.29131116800990775
0.7359383806711737,0.7004029641825479,0.8431212522017294,0.5879770298116875,0.32505193784509423,0.06422541519925273,0.1369204564358023,0.765106220251011,0.9251003159942848,0.7611526843461268
0.3441570329990463,0.8570718431461665,0.6408875499284076,0.9866643791548241,0.39230173315452044,0.38504508272184557,0.15295245388317258,0.3992313126850551,0.40298069237644907,0.7449141482952889
0.14427108664089083,0.1500974018361807,0.34479969794226717,0.61902381397474,0.6777373318752938,0.009399289860716031,0.6808817841619809,0.8053336121063108,0.9744042045730014,0.9527782174129441
0.6703922579006965,0.6936325052808969,0.16605020384901725,0.985812505575061,0.3477377386018745,0.6455117839938701,0.9659078056357544,0.7297328125610524,0.18073635571814228,0.5409550424412786
0.18616496608865019,0.15130335211451562,0.17421140838184612,0.003915866743536389,0.381426093885466,0.9784325606939918,0.5899380145239678,0.7508619894400953,0.3292909176433211,0.8701010970749526
0.9633131989100255,0.6634346760521029,0.9344844354746983,0.22832671306946906,0.3945795218683309,0.4527217705909915,0.4924386273548471,0.5897713600198196,0.20410172827702666,0.9639835767386009
0.17681847912354742,0.06283077281280947,0.4211306647736772,0.44281167276190114,0.6659264456426638,0.8887871479934271,0.5285504265571839,0.7431224491735702,0.6164144298153618,0.41570105503331634
0.47400056041852723,0.09504245456916716,0.8158746083998183,0.860066733819544,0.2898781766360896,0.7547720373036394,0.23280841049537815,0.7524819356743299,0.2244318765466211,0.7080027956828404
0.8804929900408316,0.4871126122862657,0.110672830164249,0.7815518857930256,0.10524395882059612,0.27176131553262495,0.030316282568277786,0.37805995877546195,0.22652309161216322,0.03955428834181196
0.8451003249135215,0.0629605022334937,0.3504297377786172,0.2984321932685121,0.9795872221970614,0.5095177124050317,0.5275166186827783,0.9104534514131525,0.9149565462455674,0.5268595557025809
0.5949628161821333,0.13145723562885048,0.2548049966379169,0.7459894760294947,0.20710674775252247,0.44307151267821643,0.8938710046583025,0.3021061662887593,0.5582456390758633,0.649451393934224
0.4893808591096904,0.6856027828960538,0.7352298280818558,0.46912773420942433,0.00763455269609481,0.9170582987298365,0.7917453708161337,0.9479345549042085,0.4347004599911257,0.2877059115235179
0.6567527405215966,0.44397161412176755,0.9795605824214072,0.5537455896811202,0.6015563714107133,0.9919439582843266,0.6632833184364806,0.007035051869955344,0.9179058001369949,0.005785865484209229
0.2386716924688268,0.44099773676944976,0.34911952756493503,0.3508102008631261,0.6418225105740646,0.8934837016904551,0.45458172825109255,0.2581940431986085,0.06920403819844279,0.9160481499461224
0.3037729151729075,0.14265047121791974,0.6539088498239509,0.43855308651206115,0.5620635924945434,0.6168407550504185,0.24262090918876356,0.10587441110078522,0.05306049831357329,0.7974947484117628
0.27427811194701335,0.045354877908519775,0.6978495984416274,0.26849987954932764,0.8011322701957583,0.8679485190643533,0.33974446781246526,0.9094084093580985,0.9172126649257328,0.03137487715227161
0.729368782936669,0.17572221789589804,0.19452587713729885,0.3886779556895069,0.2099970038733977,0.928154362073377,0.08127229344474252,0.0441472838555943,0.8779070112111124,0.9965706726854802
0.21725127959290835,0.20884107505156002,0.1560630591634543,0.945790942736967,0.8395575900269683,0.299156115017843,0.21320138002263944,0.6691823380826931,0.8563131651021151,0.1533828991061148
0.6251585863827821,0.1394542556306949,0.050835759389767365,0.06794823433569963,0.5256422717090873,0.21229713726930655,0.22042734139587694,0.005431487250390776,0.43451264771141473,0.12593012761256583
0.8447634583496179,0.24085494841091826,0.29417560834439416,0.399714864473396,0.1245143475783912,0.6136460782087371,0.7843735290646592,0.6752869631596459,0.21703686607446138,0.8950834306995773
0.1805709982264665,0.28354146728494367,0.19879473772000844,0.3459822654646806,0.05679625742748917,0.6498967609860599,0.2837066477031326,0.09560929068680757,0.0981072837567677,0.527230605837996
0.7472709104233229,0.7739623442991505,0.05903860349947154,0.19455225745074833,0.3428302521176946,0.6835262082767318,0.8910537353120883,0.9128959016264062,0.6581331433677814,0.2564622146109461
0.07221920836410345,0.4739096152047211,0.4077542028042539,0.20748373312951496,0.5889733013135127,0.6423136388072057,0.4299058668416955,0.13826039750833274,0.30342466082856023,0.962762201154515
0.9954278236879304,0.1486326567330497,0.995146066320842,0.697797320406411,0.6371035231384677,0.4570174946291373,0.10674693134090163,0.3920449087711846,0.2673247292654314,0.225706909744948
0.5087941955163917,0.11389332030085353,0.13926471960277842,0.8273697317007533,0.8748685593726997,0.18741801964828264,0.7291661567733109,0.4066246093788559,0.7598415954116491,0.8529311000207146
0.20999394474453437,0.43686009990599783,0.9808086673209693,0.9455680390522242,0.037278708372647906,0.3786746287654069,0.6531942316968332,0.9794912879043511,0.5003068896447224,0.21007855080191706
0.14961910020525637,0.2951205076609439,0.6281290878230011,0.4982642605949008,0.2983090127128446,0.40748657891618323,0.3322739789782264,0.7552195055198228,0.31061488154968364,0.2155205227746575
0.6001032618610587,0.2595598685569228,0.7330274416054141,0.31256105487553076,0.4382436633056426,0.06437444049646834,0.7191464503496108,0.9226900340532346,0.36309813964983384,0.8787955020234142
0.9242499917894967,0.10114990877223762,0.3578307794686105,0.39475695388037646,0.8441160742517665,0.8529742398251047,0.13488947291343933,0.1686357504758722,0.37506986423025845,0.17885420131218988
0.7507272994406723,0.2946394094809366,0.34847526913795523,0.18209513010267575,0.0876002937525886,0.8895577332333489,0.34857026464831886,0.5172432311001025,0.9667376567165106,0.7625391465769443
0.21193802043147825,0.43721441605163225,0.529705890177016,0.7929189082483602,0.4852073787308194,0.43846874770411803,0.08155118784282134,0.23131668141800343,0.5627869381814147,0.8949686799821553
0.438615493606921,0.4660901309511648,0.5467296076229248,0.6308189471606807,0.8476475551257281,0.7788097963496777,0.11926617686110208,0.7741887044292587,0.1833317759887153,0.21188180844687277
0.36850009158518415,0.6389037416675174,0.43967828729083913,0.45072321544242244,0.044547628397170524,0.6540706589726957,0.44419132483105606,0.5493263496338086,0.684377914934399,0.367080682088461
0.3487723250180045,0.848026575818592,0.3774158074721311,0.4078301258239305,0.2027144466072346,0.21591179554861706,0.5060626720538765,0.6411967863078238,0.9164907622292291,0.6528051031252374
0.6217409970781823,0.10711618087227925,0.9547728374626081,0.6549670105443484,0.22717708143125603,0.31406775627227124,0.3417325126346744,0.6026957088034989,0.3522332167779879,0.28236876078315265
0.14745200354726395,0.6946881704807126,0.36886303448002544,0.41599195094107533,0.10973966166227289,0.3020014923547646,0.3797008725567582,0.47288923519279835,0.036511122380575856,0.8318289492667427
0.4426156497456212,0.05789225746386273,0.8172947285993322,0.11289477729396591,0.7881317278324933,0.1957905689268905,0.7800404067970403,0.33987282390945084,0.8806616180494996,0.7217716345837781
0.9354295846416776,0.7476908765090933,0.7953057594335275,0.39681857318906166,0.1188722882575971,0.9583606239024558,0.4063220777441413,0.921379854710056,0.0548538032971152,0.3191683329538535
0.9062606703033149,0.7101132725393889,0.33279648157220454,0.5996829956680981,0.46182917612863006,0.4062017142467623,0.17760969468565457,0.44640693072117976,0.8357256441492144,0.15609044835311614
0.7959712175258391,0.8185095527129957,0.36104154531130617,0.49711882089004256,0.7367728760120994,0.8439714641251277,0.963801725433797,0.12733926421171993,0.41461236171510685,0.29874331414188215
0.8222939886665775,0.2891232640344612,0.6841805775755879,0.062343935301343634,0.5185175577748459,0.35823335998186967,0.7357304311011759,0.20208803919696416,0.16695418624825142,0.566639060012588
0.18630419428090628,0.6526896715783945,0.5315684666023034,0.7706756353561404,0.738371279135276,0.8036647085273252,0.9156153120649316,0.3435111596855617,0.20123956700177204,0.4205347074632475
0.6748261707000499,0.4294600944688619,0.7411733769828852,0.24231816859239497,0.029922178297216995,0.3213919096646719,0.35912356282337654,0.4387905658937614,0.532382958941855,0.627403787956538
0.8441166958857925,0.7622976359620379,0.2276788898169969,0.2699539465279873,0.018690466384012616,0.02992478174083668,0.8645078093978882,0.8327659674190029,0.2647113515628877,0.7199595656241032
0.9092850707454655,0.3865308522342453,0.2706843164231122,0.9030047227697237,0.41462805910497713,0.38079633155199955,0.19165746311582832,0.5197447862071424,0.17855842522524745,0.09445139605923081
0.8985512402130101,0.3259878025162246,0.06294305536191758,0.352514010405408,0.3456169557583778,0.09713622204413341,0.26648604393154884,0.3176939029006587,0.9608018714443072,0.34560128684682356
0.15273663494782375,0.5653132809626873,0.5644677029294259,0.9988991964648883,0.8152151452531314,0.6145630496666101,0.10259519830415942,0.2325494924185888,0.3478863561400519,0.1530256764526826
